id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
137093,28000000,['Comedy'],"[{""id"": 585, ""name"": ""casino""}, {""id"": 3230, ""name"": ""male friendship""}, {""id"": 8070, ""name"": ""stag night""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 172971, ""name"": ""elderly""}]",en,28.043508,2013-10-31,134402450,105.0,It's going to be legendary,Last Vegas,6.4,799
137094,60000000,"['Action', 'Drama', 'Thriller']","[{""id"": 212, ""name"": ""london england""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 591, ""name"": ""cia""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 1653, ""name"": ""explosive""}, {""id"": 2051, ""name"": ""intelligence""}, {""id"": 2139, ""name"": ""russia""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10410, ""name"": ""conspiracy""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 33705, ""name"": ""agent""}, {""id"": 155723, ""name"": ""jack ryan""}, {""id"": 188114, ""name"": ""u.s. marine""}, {""id"": 199364, ""name"": ""rehab""}, {""id"": 202296, ""name"": ""analyst""}]",en,42.538258,2014-01-15,50549107,105.0,Trust no one.,Jack Ryan: Shadow Recruit,5.9,1173
137106,60000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']","[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 5376, ""name"": ""creativity""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 9977, ""name"": ""part live action""}, {""id"": 10324, ""name"": ""toys""}, {""id"": 10542, ""name"": ""based on toy""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 204035, ""name"": ""different worlds""}, {""id"": 210090, ""name"": ""lego""}, {""id"": 230775, ""name"": ""batman""}]",en,59.547928,2014-02-06,469160692,100.0,The story of a nobody who saved everybody.,The Lego Movie,7.5,3070
137113,178000000,"['Action', 'Science Fiction']","[{""id"": 563, ""name"": ""deja vu""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 2062, ""name"": ""restart""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11109, ""name"": ""military officer""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 204318, ""name"": ""exoskeleton""}]",en,79.456485,2014-05-27,370541256,113.0,"Live, Die, Repeat",Edge of Tomorrow,7.6,4858
137321,60000000,"['Drama', 'Fantasy', 'Mystery', 'Romance']","[{""id"": 818, ""name"": ""based on novel""}]",en,22.736038,2014-02-13,30800231,118.0,This is not a true story. This is true love.,Winter's Tale,6.0,487
138103,90000000,"['Action', 'Adventure', 'Thriller']","[{""id"": 591, ""name"": ""cia""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 11107, ""name"": ""rescue mission""}, {""id"": 11612, ""name"": ""hospital""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 157424, ""name"": ""sledgehammer""}, {""id"": 188944, ""name"": ""revolver""}]",en,61.025639,2014-08-04,206172544,127.0,New team. New attitude. New mission.,The Expendables 3,6.1,1795
138832,37000000,"['Comedy', 'Crime']","[{""id"": 534, ""name"": ""mexico""}, {""id"": 6149, ""name"": ""police""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 13037, ""name"": ""drug smuggling""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18035, ""name"": ""family""}]",en,100.348805,2013-08-07,269994119,110.0,-If anyone asks.,We're the Millers,6.8,2972
138843,13000000,"['Horror', 'Thriller']","[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 5713, ""name"": ""rhode island""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 15043, ""name"": ""paranormal investigation""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 188989, ""name"": ""supernatural power""}, {""id"": 228897, ""name"": ""paranormal investigator""}, {""id"": 228936, ""name"": ""annabelle""}]",en,49.975409,2013-07-18,318000141,112.0,Based on the true case files of the Warrens,The Conjuring,7.4,3092
139038,2500000,"['Comedy', 'Horror']","[{""id"": 12416, ""name"": ""horror spoof""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,18.661541,2013-01-11,60141683,86.0,This $*%! ain't paranormal.,A Haunted House,5.4,516
139948,225000,"['Foreign', 'Documentary']","[{""id"": 933, ""name"": ""michigan""}, {""id"": 6711, ""name"": ""crisis""}, {""id"": 10715, ""name"": ""fire fighting""}, {""id"": 18021, ""name"": ""detroit""}, {""id"": 187056, ""name"": ""woman director""}]",en,0.126676,2012-11-01,111300,86.0,One Year on the Front Lines of the Battle to Save Detroit,Burn,6.9,6
140300,145000000,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']","[{""id"": 478, ""name"": ""china""}, {""id"": 779, ""name"": ""martial arts""}, {""id"": 780, ""name"": ""kung fu""}, {""id"": 5331, ""name"": ""village""}, {""id"": 8531, ""name"": ""panda""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 11500, ""name"": ""anthropomorphism""}, {""id"": 12554, ""name"": ""dragon""}, {""id"": 15036, ""name"": ""ancient china""}, {""id"": 184656, ""name"": ""wuxia""}, {""id"": 187056, ""name"": ""woman director""}]",en,56.747978,2016-01-23,521170825,95.0,Grab destiny by the rice dumplings.,Kung Fu Panda 3,6.7,1603
140823,35000000,"['Comedy', 'Drama', 'History']","[{""id"": 5565, ""name"": ""biography""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 179429, ""name"": ""moviemaking""}]",en,31.957947,2013-11-16,112544580,125.0,"Where her book ended, their story began.",Saving Mr. Banks,7.3,1226
144336,35000000,"['Action', 'Drama', 'Thriller', 'Crime']","[{""id"": 10175, ""name"": ""drug cartel""}, {""id"": 186281, ""name"": ""dea""}]",en,27.903999,2014-03-28,17508518,110.0,Leave no loose ends,Sabotage,5.5,555
144340,13000000,"['Comedy', 'Drama', 'Romance']","[{""id"": 2307, ""name"": ""princeton university""}, {""id"": 208744, ""name"": ""admissions""}]",en,17.632446,2013-03-21,18000000,107.0,Let someone in.,Admission,5.4,304
145220,50000000,"['Comedy', 'Adventure', 'Crime', 'Family']","[{""id"": 4344, ""name"": ""musical""}, {""id"": 12998, ""name"": ""the muppets""}]",en,14.808304,2014-03-20,80383290,112.0,Taking the world by farce,Muppets Most Wanted,6.2,316
146198,20000000,"['Action', 'Thriller']","[{""id"": 10051, ""name"": ""heist""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 11719, ""name"": ""dirty cop""}]",en,29.371987,2016-02-19,12639297,115.0,The Code on the Street is Never Black & White,Triple 9,5.6,797
146203,5000000,"['Horror', 'Thriller']","[{""id"": 163053, ""name"": ""found footage""}]",en,10.605752,2013-02-28,15179302,88.0,The second coming,The Last Exorcism Part II,4.4,203
146233,46000000,"['Drama', 'Thriller', 'Crime']","[{""id"": 904, ""name"": ""pennsylvania""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2158, ""name"": ""maze""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 11004, ""name"": ""rural setting""}, {""id"": 166625, ""name"": ""candlelight vigil""}]",en,88.496873,2013-09-18,122126687,153.0,Every moment matters.,Prisoners,7.9,3085
146238,30000000,"['Crime', 'Thriller', 'Drama']","[{""id"": 395, ""name"": ""gambling""}, {""id"": 585, ""name"": ""casino""}, {""id"": 5305, ""name"": ""gambling debts""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 163682, ""name"": ""puerto rico""}]",en,22.975918,2013-09-24,62616646,91.0,The house always wins.,Runner Runner,5.5,543
146239,26000000,['Comedy'],"[{""id"": 9714, ""name"": ""remake""}, {""id"": 159141, ""name"": ""sperm donor""}]",en,30.114383,2013-10-10,51164106,105.0,You're never quite ready for what life delivers.,Delivery Man,6.2,551
146304,17000000,['Comedy'],"[{""id"": 196499, ""name"": ""best man""}]",en,7.210095,2013-11-15,71625195,123.0,Times change. Friendship doesn't.,The Best Man Holiday,6.7,110
147441,140000000,"['Adventure', 'Drama', 'Action']","[{""id"": 488, ""name"": ""moses""}, {""id"": 3036, ""name"": ""bible""}, {""id"": 157894, ""name"": ""ancient egypt""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 211105, ""name"": ""ramses""}]",en,101.599427,2014-12-03,268031828,150.0,"Once brothers, now enemies.",Exodus: Gods and Kings,5.6,1921
147773,4600000,"['Comedy', 'Drama']","[{""id"": 367, ""name"": ""shyness""}, {""id"": 966, ""name"": ""beach""}, {""id"": 3797, ""name"": ""bicycle""}, {""id"": 4433, ""name"": ""conversation""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 8438, ""name"": ""job""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14913, ""name"": ""water park""}, {""id"": 168135, ""name"": ""awkwardness""}]",en,32.14444,2013-06-06,23198652,103.0,We've all been there.,The Way Way Back,7.1,688
150540,175000000,"['Drama', 'Comedy', 'Animation', 'Family']","[{""id"": 1566, ""name"": ""dream""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18253, ""name"": ""moving""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 163227, ""name"": ""unicorn""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 211269, ""name"": ""emotions""}]",en,128.655964,2015-06-09,857611174,94.0,Meet the little voices inside your head.,Inside Out,8.0,6560
150689,95000000,"['Romance', 'Fantasy', 'Family', 'Drama']","[{""id"": 995, ""name"": ""cinderella""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3071, ""name"": ""prince""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4152, ""name"": ""kingdom""}, {""id"": 9920, ""name"": ""royalty""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 158438, ""name"": ""lost shoe""}, {""id"": 173003, ""name"": ""evil stepmother""}, {""id"": 186847, ""name"": ""retelling""}]",en,101.187052,2015-03-12,543514353,105.0,Midnight is just the beginning.,Cinderella,6.7,2374
152532,5000000,"['Drama', 'History']","[{""id"": 515, ""name"": ""women""}, {""id"": 740, ""name"": ""aids""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9766, ""name"": ""hiv""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 208289, ""name"": ""1980s""}]",en,59.454473,2013-09-07,55198285,117.0,Sometimes it takes a hustler to change the world,Dallas Buyers Club,7.9,2886
152601,23000000,"['Romance', 'Science Fiction', 'Drama']","[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12375, ""name"": ""transhumanism""}, {""id"": 34265, ""name"": ""heartbreak""}, {""id"": 40847, ""name"": ""near future""}, {""id"": 223540, ""name"": ""singularity""}, {""id"": 224279, ""name"": ""bittersweet""}]",en,53.682367,2013-12-18,47351251,126.0,A Spike Jonze Love Story,Her,7.9,4097
152737,25000000,"['Comedy', 'Drama']","[{""id"": 236, ""name"": ""suicide""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 10041, ""name"": ""dysfunctional family""}, {""id"": 10181, ""name"": ""based on play""}, {""id"": 156230, ""name"": ""midwest""}, {""id"": 170633, ""name"": ""southern""}, {""id"": 197707, ""name"": ""bleak comedy""}, {""id"": 197708, ""name"": ""mental disorders""}]",en,20.561682,2013-12-26,74188937,121.0,Misery loves family,August: Osage County,6.9,483
152742,13500000,"['Drama', 'Romance', 'Crime', 'Mystery']","[{""id"": 5918, ""name"": ""painting""}, {""id"": 198318, ""name"": ""auctioneer""}, {""id"": 201385, ""name"": ""confidence game""}, {""id"": 220933, ""name"": ""fine art""}, {""id"": 221810, ""name"": ""honey pot""}]",en,30.058263,2013-01-01,19255873,124.0,A Master of Possession. A Crime of Obsession,The Best Offer,7.7,704
152747,9000000,"['Action', 'Adventure', 'Drama']","[{""id"": 3342, ""name"": ""yacht""}, {""id"": 41599, ""name"": ""sailor""}, {""id"": 168683, ""name"": ""storm at sea""}, {""id"": 175316, ""name"": ""unconsciousness""}, {""id"": 175668, ""name"": ""life raft""}, {""id"": 176052, ""name"": ""container""}, {""id"": 206529, ""name"": ""emergency""}, {""id"": 206530, ""name"": ""distress""}, {""id"": 212412, ""name"": ""very little dialogue""}]",en,28.540614,2013-10-18,6108720,106.0,Never give up.,All Is Lost,6.6,671
152760,70000000,"['War', 'Drama', 'History', 'Action']","[{""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 160224, ""name"": ""post world war ii""}]",en,43.873266,2014-01-24,154984035,118.0,It was the greatest art heist in history,The Monuments Men,5.8,1523
153158,22000000,"['Animation', 'Adventure', 'Romance']","[{""id"": 13042, ""name"": ""soccer""}]",es,14.866351,2013-07-18,24000000,106.0,There's only one team this summer.,Underdogs,6.0,122
153518,73000000,"['Family', 'Animation']","[{""id"": 2041, ""name"": ""island""}, {""id"": 2646, ""name"": ""bird""}, {""id"": 4931, ""name"": ""pig""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 199263, ""name"": ""anger management""}, {""id"": 209714, ""name"": ""3d""}]",en,45.720894,2016-05-11,349779543,97.0,Why so angry?,The Angry Birds Movie,5.9,1022
156022,55000000,"['Thriller', 'Action', 'Crime']","[{""id"": 417, ""name"": ""corruption""}, {""id"": 782, ""name"": ""assassin""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 2808, ""name"": ""russian""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15048, ""name"": ""teenage prostitute""}, {""id"": 15248, ""name"": ""commando""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 18420, ""name"": ""surveillance""}, {""id"": 162380, ""name"": ""ex soldier""}, {""id"": 163810, ""name"": ""faked death""}, {""id"": 167104, ""name"": ""loner""}, {""id"": 167164, ""name"": ""call girl""}, {""id"": 175056, ""name"": ""black ops""}, {""id"": 188955, ""name"": ""hand to hand combat""}, {""id"": 209525, ""name"": ""mysterious past""}]",en,79.922059,2014-09-24,192330738,132.0,What do you see when you look at me?,The Equalizer,7.1,2954
157336,165000000,"['Adventure', 'Drama', 'Science Fiction']","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 641, ""name"": ""single parent""}, {""id"": 1432, ""name"": ""nasa""}, {""id"": 1963, ""name"": ""expedition""}, {""id"": 3417, ""name"": ""wormhole""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 4337, ""name"": ""famine""}, {""id"": 4380, ""name"": ""black hole""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4776, ""name"": ""race against time""}, {""id"": 8056, ""name"": ""quantum mechanics""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9882, ""name"": ""space""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10235, ""name"": ""family relationships""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 33479, ""name"": ""single father""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 156039, ""name"": ""space station""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 160331, ""name"": ""astrophysics""}, {""id"": 162630, ""name"": ""zero gravity""}, {""id"": 189098, ""name"": ""courage""}, {""id"": 208757, ""name"": ""time paradox""}, {""id"": 214349, ""name"": ""relativity""}]",en,724.247784,2014-11-05,675120017,169.0,Mankind was born on Earth. It was never meant to die here.,Interstellar,8.1,10867
157350,85000000,"['Adventure', 'Action', 'Science Fiction']","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 162988, ""name"": ""dystopic future""}, {""id"": 180492, ""name"": ""caste system""}, {""id"": 211389, ""name"": ""divergent""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,80.316463,2014-03-14,288747895,139.0,What makes you different makes you dangerous.,Divergent,6.9,4663
157353,100000000,"['Thriller', 'Science Fiction', 'Drama', 'Mystery']","[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2651, ""name"": ""nanotechnology""}, {""id"": 2812, ""name"": ""computer virus""}, {""id"": 3222, ""name"": ""super computer""}, {""id"": 6506, ""name"": ""resurrection""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9678, ""name"": ""mind control""}, {""id"": 13015, ""name"": ""terrorism""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 193013, ""name"": ""extremist""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 199320, ""name"": ""computer scientist""}, {""id"": 205852, ""name"": ""mind transfer""}, {""id"": 205853, ""name"": ""quantum computer""}, {""id"": 205854, ""name"": ""mind uploading""}]",en,58.991388,2014-04-16,103039258,119.0,"Yesterday, Dr. Will Caster was only human...",Transcendence,5.9,2295
157386,2500000,"['Comedy', 'Drama', 'Romance']","[{""id"": 7464, ""name"": ""alcoholism""}, {""id"": 10683, ""name"": ""coming of age""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 33910, ""name"": ""high school student""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,25.722747,2013-08-02,6854611,95.0,From the Writers of (500) Days of Summer,The Spectacular Now,6.8,1048
157544,13000000,"['Thriller', 'Horror']","[{""id"": 2626, ""name"": ""exorcism""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 159940, ""name"": ""exorcist""}]",en,10.475368,2015-07-24,1784763,91.0,"For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.",The Vatican Tapes,4.6,243
157547,5000000,['Horror'],"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 46951, ""name"": ""mirror""}, {""id"": 161198, ""name"": ""skepticism""}, {""id"": 162846, ""name"": ""ghost""}]",en,35.871248,2013-09-08,44030246,104.0,You see what it wants you to see,Oculus,6.3,1050
158011,13000000,"['Crime', 'Thriller']","[{""id"": 1353, ""name"": ""underground""}, {""id"": 1420, ""name"": ""gas station""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 11108, ""name"": ""american flag""}, {""id"": 14688, ""name"": ""multiple stabbings""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15000, ""name"": ""person on fire""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 176182, ""name"": ""psycho""}]",en,34.532418,2013-03-14,68572378,94.0,There are 188 million 911 calls a year. This one made it personal.,The Call,6.6,1257
158015,3000000,"['Science Fiction', 'Horror', 'Thriller']","[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 7246, ""name"": ""barricade""}, {""id"": 14903, ""name"": ""home invasion""}, {""id"": 221957, ""name"": ""constitutional convention""}, {""id"": 221958, ""name"": ""legalized murder""}, {""id"": 221960, ""name"": ""social allegory""}]",en,54.403033,2013-05-31,89328627,86.0,"One night a year, all crime is legal.",The Purge,6.0,2428
158852,190000000,"['Adventure', 'Family', 'Mystery', 'Science Fiction']","[{""id"": 1436, ""name"": ""inventor""}, {""id"": 12332, ""name"": ""apocalypse""}, {""id"": 40850, ""name"": ""destiny""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 173276, ""name"": ""dreamer""}, {""id"": 214714, ""name"": ""futuristic car""}, {""id"": 214715, ""name"": ""futuristic city""}]",en,130.311355,2015-05-19,209154322,130.0,Imagine a world where nothing is impossible.,Tomorrowland,6.2,2846
159824,80000000,"['Animation', 'Comedy', 'Family']","[{""id"": 272, ""name"": ""transylvania""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 616, ""name"": ""witch""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 2904, ""name"": ""mummy""}, {""id"": 3633, ""name"": ""dracula""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 4555, ""name"": ""only child""}, {""id"": 5891, ""name"": ""backpacker""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6737, ""name"": ""frankenstein""}, {""id"": 11155, ""name"": ""wolfman""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 14633, ""name"": ""moving out""}, {""id"": 160130, ""name"": ""invisible man""}, {""id"": 224472, ""name"": ""new life""}]",en,61.692197,2015-09-21,473226958,89.0,They're back to raise a little terror,Hotel Transylvania 2,6.7,1497
160588,18000000,"['Comedy', 'Drama']","[{""id"": 582, ""name"": ""san francisco""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 34143, ""name"": ""rich""}, {""id"": 157291, ""name"": ""narcissism""}, {""id"": 197222, ""name"": ""xanax""}]",en,34.694216,2013-07-25,99206215,98.0,Blue Moon. I used to know the words. Now they're all a jumble.,Blue Jasmine,7.0,1098
162903,28000000,"['Drama', 'Thriller']","[{""id"": 736, ""name"": ""journalist""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 11615, ""name"": ""internet""}, {""id"": 33646, ""name"": ""information leak""}, {""id"": 208647, ""name"": ""activist""}]",en,20.267062,2013-10-11,8555008,128.0,You can't expose the world's secrets without exposing yourself,The Fifth Estate,5.7,364
164457,22000000,"['Thriller', 'Drama', 'Crime']","[{""id"": 378, ""name"": ""prison""}, {""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 5301, ""name"": ""brother""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 13063, ""name"": ""car accident""}, {""id"": 15108, ""name"": ""justice""}, {""id"": 18035, ""name"": ""family""}, {""id"": 166816, ""name"": ""bare knuckle fighting""}, {""id"": 195621, ""name"": ""rust belt""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 207935, ""name"": ""manslaughter""}, {""id"": 238189, ""name"": ""social decay""}, {""id"": 238190, ""name"": ""ptsd""}]",en,29.230298,2013-12-06,15400000,116.0,Sometimes your battles choose you.,Out of the Furnace,6.5,720
166424,120000000,"['Action', 'Adventure', 'Science Fiction']","[{""id"": 3822, ""name"": ""teleportation""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 5086, ""name"": ""telekinesis""}, {""id"": 7939, ""name"": ""portal""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 155030, ""name"": ""superhero team""}, {""id"": 160117, ""name"": ""fantastic four""}, {""id"": 191564, ""name"": ""body horror""}, {""id"": 205731, ""name"": ""invisible woman""}]",en,38.126095,2015-08-05,167977596,100.0,Change is coming.,Fantastic Four,4.4,2278
167073,11000000,"['Drama', 'Romance']","[{""id"": 128, ""name"": ""love triangle""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1007, ""name"": ""homesickness""}, {""id"": 1950, ""name"": ""vororte""}, {""id"": 3799, ""name"": ""ship""}, {""id"": 5890, ""name"": ""community""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 11935, ""name"": ""working class""}, {""id"": 12390, ""name"": ""boarding house""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 41523, ""name"": ""brooklyn new york city""}, {""id"": 189092, ""name"": ""journey""}, {""id"": 196521, ""name"": ""dual life""}, {""id"": 206160, ""name"": ""irish immigrant""}, {""id"": 208611, ""name"": ""1950s""}]",en,39.337949,2015-10-20,62076141,111.0,"Two countries, two loves, one heart",Brooklyn,7.2,1213
168259,190000000,['Action'],"[{""id"": 830, ""name"": ""car race""}, {""id"": 3428, ""name"": ""speed""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 40870, ""name"": ""race""}, {""id"": 205399, ""name"": ""muscle car""}]",en,102.322217,2015-04-01,1506249360,137.0,Vengeance Hits Home,Furious 7,7.3,4176
168530,25000000,"['Action', 'Comedy']","[{""id"": 4668, ""name"": ""police operation""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 164677, ""name"": ""brother-in-law brother-in-law relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179450, ""name"": ""black men""}]",en,28.468,2014-01-07,153997819,99.0,Propose to this cop's sister? Rookie mistake.,Ride Along,6.1,853
168672,40000000,"['Drama', 'Crime']","[{""id"": 10453, ""name"": ""con artist""}, {""id"": 11454, ""name"": ""scam""}, {""id"": 11578, ""name"": ""mobster""}, {""id"": 18525, ""name"": ""fbi agent""}]",en,49.664128,2013-12-12,251171807,138.0,Everyone Hustles To Survive,American Hustle,6.8,2807
168705,25000000,"['Action', 'Adventure', 'Fantasy', 'Horror']","[{""id"": 3133, ""name"": ""vampire""}, {""id"": 9259, ""name"": ""vampire hunter""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 179882, ""name"": ""romania""}]",en,7.008216,2005-10-22,2405420,95.0,Revenge never tasted so sweet.,BloodRayne,3.5,118
169917,28000000,"['Crime', 'Drama', 'Mystery', 'Thriller']","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 11168, ""name"": ""private investigator""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 167580, ""name"": ""kingpin""}, {""id"": 199073, ""name"": ""wife murder""}, {""id"": 207847, ""name"": ""matt scudder""}]",en,61.309619,2014-09-18,53181600,113.0,Some people are afraid of all the wrong things,A Walk Among the Tombstones,6.2,1131
170687,60000000,"['Animation', 'Comedy', 'Family', 'Fantasy']","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 15300, ""name"": ""father daughter relationship""}, {""id"": 167982, ""name"": ""unlikely friendship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,30.656345,2014-09-10,108255770,97.0,When troubles strikes friends stack together,The Boxtrolls,6.6,668
