id,budget,genres,keywords,original_language,popularity,release_date,revenue,runtime,tagline,title,score,vote_count
192141,5000000,"['Action', 'Thriller']","['hotel', 'revolution', 'race against time', 'engineer', 'coup', 'survival', 'rebellion', 'execution', 'american', 'family', 'american abroad', 'u.s. embassy', 'foreign']",en,38.006982,2015-08-26,54418872,103.0,No rescue. No refuge.,No Escape,6.7,777
193610,40000000,"['Comedy', 'Romance']","['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']",en,34.519636,2014-04-16,196781193,109.0,The oddest friends are about to get even,The Other Woman,6.2,1437
193756,40000000,"['Action', 'Drama', 'Thriller', 'War']","['war', 'survival', 'navy seal', 'military', 'dangerous mission']",en,37.084384,2013-12-24,149295601,121.0,Based on True Acts of Courage,Lone Survivor,7.4,1526
193893,17000000,['Comedy'],"['corruption', 'robbery', 'kidnapping', 'nightclub', 'male friendship', 'investigation', 'police', 'party', 'murder', 'mobster', 'los angeles', 'lying', 'impersonating a police officer', 'flashback']",en,70.668923,2014-08-13,136621271,104.0,Fake Cops. Real Trouble.,Let's Be Cops,6.4,1219
194662,18000000,"['Drama', 'Comedy']","['times square', 'superhero', 'long take', 'new york city', 'play', 'broadway', 'actor']",en,89.811154,2014-08-27,103215094,119.0,or (The Unexpected Virtue of Ignorance),Birdman,7.4,4535
195589,18000000,['Comedy'],"['alcohol', 'baby', 'party', 'family', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor']",en,36.471231,2014-05-08,268157400,96.0,Family vs. Frat,Neighbors,6.2,2713
196867,65000000,"['Comedy', 'Drama', 'Family']","['musical', 'orphan', 'foster child']",en,33.439187,2014-12-19,133821816,119.0,It's a Hard Knock Life,Annie,6.0,466
198184,49000000,"['Crime', 'Action', 'Science Fiction']","['artificial intelligence', 'android', 'robot', 'near future', 'robot cop']",en,116.700319,2015-03-04,104399548,120.0,I am consciousness. I am alive. I am Chappie.,Chappie,6.6,3062
198185,25000000,['Drama'],"['baseball', 'sport', 'duringcreditsstinger']",en,17.312433,2014-05-09,38307627,124.0,"Sometimes to win, sometimes you have to change the game",Million Dollar Arm,6.6,259
198663,34000000,"['Action', 'Mystery', 'Science Fiction', 'Thriller']","['based on novel', 'maze', 'post-apocalyptic', 'dystopia', 'escape', 'memory loss', 'erased memory', 'trapped', 'dystopic future', 'runner', 'based on young adult novel']",en,131.815575,2014-09-10,348319861,113.0,Run - Remember - Survive,The Maze Runner,7.0,5371
199373,27220000,"['Thriller', 'Crime']","['gun', 'escape', 'serial killer', 'man hunt', 'hunting']",en,28.060472,2013-07-18,5496951,105.0,The hunter becomes the hunted,The Frozen Ground,6.1,465
200505,25000000,['Drama'],"['sport', 'duringcreditsstinger']",en,14.17009,2014-04-11,28831145,109.0,The greatest victories don't always happen on the field.,Draft Day,6.5,304
201088,70000000,"['Crime', 'Drama', 'Mystery']","['terrorist', 'technology', 'anti hero', 'hacker', 'computer virus', 'national security agency (nsa)', 'race against time', 'computer', 'malaysia', 'nuclear power plant', 'suspense', 'betrayal', 'conspiracy', 'on the run', 'fugitive', 'shootout', 'hacking', 'terrorism', 'cat and mouse', 'one against many', 'computer hacker', 'no opening credits', 'terrorist plot', 'stock exchange', 'cybercrime', 'cyber terrorism', 'chinese military', 'cyber terrorist', 'cyber thriller']",en,46.832372,2015-01-13,17752940,133.0,We are no longer in control.,Blackhat,5.1,826
203801,75000000,"['Comedy', 'Action', 'Adventure']","['spy', 'cold war', 'remake', 'based on tv series', 'buddy cop', 'russian spy', 'american spy']",en,48.744209,2015-08-13,108145109,116.0,Saving the world never goes out of style.,The Man from U.N.C.L.E.,7.1,2265
204082,22000000,"['Action', 'Thriller']","['based on novel', 'drug dealer', 'ex-cop', 'rural setting', 'undercover cop', 'methamphetamine', 'motorcycle gang', 'drug', 'revenge motive', 'father daughter relationship', 'lousiana bayou']",en,35.737655,2013-11-27,43058898,100.0,How far would you go to protect your home?,Homefront,6.4,875
204922,22000000,"['Mystery', 'Thriller']","['amnesia', 'therapist', 'aggression', 'hospital', 'flashback']",en,48.784734,2014-09-03,15447154,92.0,Who do you trust?,Before I Go to Sleep,6.2,659
205220,12000000,['Drama'],"['mother', 'washington d.c.', 'journalist', 'adoption', 'forgiveness', 'son', 'faith', 'search', 'church', 'ireland', 'based on true events', 'nuns']",en,29.019504,2013-11-01,100129872,98.0,These two unlikely companions are on a journey to find her long lost son.,Philomena,7.4,579
205584,140000000,['Fantasy'],"['egypt', 'underworld', 'fight', 'mythology', 'nile', 'war', 'thief', 'rescue', 'desert', 'gods', 'egyptian mythology', 'egyptian', 'myth']",en,56.257249,2016-02-25,150680864,127.0,The battle for eternity begins,Gods of Egypt,5.3,1277
205587,50000000,['Drama'],"['father son relationship', 'judge', 'lawyer']",en,42.472324,2014-10-08,83719388,141.0,Defend your Honor.,The Judge,7.2,1417
205596,14000000,"['History', 'Drama', 'Thriller', 'War']","['gay', 'england', 'world war ii', 'mathematician', 'biography', 'logician', 'cryptography']",en,145.364591,2014-11-14,233555708,113.0,The true enigma was the man who cracked the code.,The Imitation Game,8.0,5723
205775,100000000,"['Thriller', 'Drama', 'Adventure', 'Action', 'History']","['suicide', 'ocean', 'sea', 'hunger', 'shipwreck', 'ship', 'whale', 'based on true story', 'stranded', 'survival', 'whaling', 'death', 'new england', 'lost at sea', 'based on true events', 'whaling ship', 'starvation', '19th century', 'cannibalism', 'reference to moby dick', 'whale oil', 'nantucket']",en,50.767332,2015-11-20,93820758,122.0,Based on the incredible true story that inspired Moby Dick,In the Heart of the Sea,6.5,1276
206647,245000000,"['Action', 'Adventure', 'Crime']","['spy', 'based on novel', 'secret agent', 'sequel', 'mi6', 'british secret service', 'united kingdom']",en,107.376788,2015-10-26,880674609,148.0,A Plan No One Escapes,Spectre,6.3,4466
208134,15000000,['Comedy'],['duringcreditsstinger'],en,27.165222,2013-10-22,151831537,92.0,Real people. Real reactions. Real messed up.,Bad Grandpa,6.0,680
209112,250000000,"['Action', 'Adventure', 'Fantasy']","['dc comics', 'vigilante', 'superhero', 'based on comic book', 'revenge', 'super powers', 'clark kent', 'bruce wayne', 'dc extended universe']",en,155.790452,2016-03-23,873260194,151.0,Justice or revenge,Batman v Superman: Dawn of Justice,5.7,7004
209403,9500000,['Comedy'],"['competition', 'satire', 'spelling bee', 'estranged father', 'unlikely friendship', 'anger issues']",en,14.105392,2013-09-06,7800000,88.0,The end justifies the means,Bad Words,6.4,334
210577,61000000,"['Mystery', 'Thriller', 'Drama']","['based on novel', 'marriage crisis', 'disappearance', 'cheating husband', 'missing person', 'search party', 'criminal lawyer', 'wife murder', 'murder suspect', 'missing wife']",en,143.041543,2014-10-01,369330363,145.0,You don't know what you've got 'til it's...,Gone Girl,7.9,5862
210860,60000000,"['Comedy', 'Adventure']","['based on novel', 'painting', 'debt', 'art dealer', 'stolen painting']",en,52.417529,2015-01-21,30418560,106.0,Sophistication Has a Name.,Mortdecai,5.4,1055
211672,74000000,"['Family', 'Animation', 'Adventure', 'Comedy']","['assistant', 'aftercreditsstinger', 'duringcreditsstinger', 'evil mastermind', 'minions', '3d']",en,875.581305,2015-06-17,1156730962,91.0,"Before Gru, they had a history of bad bosses",Minions,6.4,4571
211954,5500000,"['Comedy', 'Drama']","['bachelor', 'vespa']",es,9.59729,2013-07-20,99067206,115.0,Life doesn't care if you're ready.,Instructions Not Included,7.5,205
214756,68000000,['Comedy'],"['sperm bank', 'sequel', 'buddy', 'courthouse', 'teddy bear', 'aftercreditsstinger', 'toy comes to life', 'married']",en,68.734513,2015-06-25,217022588,115.0,"Ted is Coming, Again.",Ted 2,6.2,2463
216015,40000000,"['Drama', 'Romance', 'Thriller']","['based on novel', 'perversion', 'spanking', 'billionaire', 'bdsm', 'woman director']",en,98.755657,2015-02-11,571006128,125.0,Are you curious?,Fifty Shades of Grey,5.2,3254
216282,50000000,"['Action', 'Thriller']","['tornado', 'student', 'found footage', 'disaster movie']",en,20.566554,2014-08-06,160602194,89.0,Prepare to go,Into the Storm,5.8,817
218043,16000000,"['Thriller', 'Action', 'Science Fiction']","['airplane', 'the rapture', 'remake', 'pilot hero']",en,33.452469,2014-10-03,19682924,110.0,The End Begins,Left Behind,3.7,392
218778,28000000,"['Family', 'Comedy']","['based on novel', 'job interview', 'bad luck', 'wish', 'one day', ""based on children's book"", ""driver's test""]",en,22.14595,2014-10-08,100654149,81.0,One day can change everything.,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,493
222899,12500000,"['Comedy', 'Romance']",['duringcreditsstinger'],en,11.828068,2014-02-14,49002684,100.0,It's about compromise. It's about love. It's about a good wingman.,About Last Night,6.0,210
222935,12000000,"['Romance', 'Drama']","['amsterdam', 'based on novel', 'support group', 'cancer', 'teenager', 'star crossed lovers', 'teen drama', 'oxygen tank', 'based on young adult novel']",en,74.358971,2014-05-16,307166834,125.0,One Sick Love Story,The Fault in Our Stars,7.6,3759
222936,37000000,"['Drama', 'Comedy', 'Romance']","['love triangle', 'hawaii', 'satellite', 'military', 'duringcreditsstinger', 'communication']",en,29.652536,2015-05-27,26250020,105.0,Sometimes you have to say goodbye before you can say hello.,Aloha,5.2,692
223702,19000000,"['Adventure', 'Animation', 'Comedy', 'Fantasy']","['supermarket', 'party', 'sausage', 'food', 'anthropomorphism', 'sex scene', 'musical number', 'adult animation', 'grocery store', 'gum']",en,66.242737,2016-07-11,140752617,83.0,Always use condiments,Sausage Party,5.6,2238
224141,50000000,"['Fantasy', 'Comedy', 'Music']","['witch', 'cinderella', 'prince', 'fairy tale', 'musical', 'princess', 'sondheim', 'curse', 'based on stage musical', 'beanstalk', 'duringcreditsstinger', 'red riding hood']",en,65.90161,2014-12-25,212902372,125.0,Be careful what you wish for...,Into the Woods,5.6,1652
225565,8000000,"['Comedy', 'Romance']","['male friendship', 'friendship', 'dating', 'relationship', 'duringcreditsstinger', 'young adult']",en,37.821106,2014-01-29,26049082,94.0,When you realize getting some means wanting more.,That Awkward Moment,6.1,1004
225574,50000000,"['Action', 'Thriller', 'Mystery']","['airplane', 'conspiracy', 'airplane crash', 'cell phone', 'hijack', 'one night', 'mystery killer']",en,83.295796,2014-01-26,222809600,106.0,The hijacking was just the beginning.,Non-Stop,6.8,2268
225886,40000000,['Comedy'],"['marriage', 'internet', 'relationship', 'family', 'sex tape']",en,72.641296,2014-07-17,126069509,97.0,A movie about a movie they don't want you to see.,Sex Tape,5.3,1695
226857,20000000,"['Drama', 'Romance']",['teenage romance'],en,27.256849,2014-02-12,34077920,103.0,Say Goodbye to Innocence,Endless Love,6.7,542
227156,25000000,"['Drama', 'Science Fiction']","['dystopia', 'black and white', 'based on young adult novel']",en,53.811461,2014-08-11,66980456,94.0,Search for truth. Find freedom.,The Giver,6.4,1798
227159,42000000,['Comedy'],"['prison', 'kidnapping', 'sequel', 'car chase', 'sex addict', 'sex tape']",en,82.185281,2014-11-26,107670357,108.0,New Crime. Same Tools.,Horrible Bosses 2,6.1,1536
227306,65000000,"['Drama', 'War']","['world war ii', 'prisoners of war', 'biography', 'sport', 'war', 'athlete', 'woman director', 'olympic athlete']",en,43.055253,2014-12-25,163442937,137.0,Survival. Resilience. Redemption.,Unbroken,7.3,1400
227348,5000000,"['Horror', 'Thriller']","['supernatural', 'demon', 'found footage']",en,19.984477,2014-01-01,86362372,84.0,You're one of us now.,Paranormal Activity: The Marked Ones,5.2,449
227719,12000000,"['Science Fiction', 'Thriller']","['time travel', 'time machine', 'teenager', 'found footage']",en,32.940597,2015-01-30,32248241,106.0,Today is better the second time around,Project Almanac,6.4,933
227973,99000000,['Animation'],"['based on comic strip', 'family', '3d', 'charlie brown', 'snoopy']",en,34.308098,2015-11-05,246233113,88.0,The story of an underdog. And his dog.,The Peanuts Movie,6.5,604
228066,40000000,"['Drama', 'Science Fiction', 'Thriller']","['london england', 'human experimentation', 'frankenstein', 'reanimated corpse', ""frankenstein's monster"", 'science experiment', '19th century']",en,24.821138,2015-11-10,34227298,109.0,Discover the origin of the monster and his creation.,Victor Frankenstein,5.6,685
228150,68000000,"['War', 'Drama', 'Action']","['world war ii', 'nazis', 'war', 'nazi germany', 'panzer', 'tank']",en,139.575085,2014-10-15,211817906,135.0,War never ends quietly.,Fury,7.4,3946
228161,135000000,"['Fantasy', 'Comedy', 'Animation', 'Science Fiction', 'Family']","['friendship', 'spaceship', 'space', 'alien', 'alien invasion', 'alien friendship', 'awful leader', 'taking resposibility']",en,63.473086,2015-03-18,368871007,94.0,Worlds Collide,Home,6.8,1519
228165,74000000,"['Animation', 'Adventure', 'Comedy', 'Family']","['ocean', 'sea', 'star', 'water', 'comedy', 'sponge', 'spongebob', 'live action and animation']",en,36.952268,2015-02-05,311594032,93.0,He's leaving his world behind.,The SpongeBob Movie: Sponge Out of Water,5.8,719
228194,22000000,['Drama'],"['france', 'based on novel', 'indian lead', 'restaurant', 'family']",en,27.898438,2014-08-06,88880821,122.0,Life's greatest journey begins with the first step.,The Hundred-Foot Journey,7.3,508
228205,34000000,"['Drama', 'Romance']","['based on novel', 'art student', 'cowboy', 'injury', 'bull riding', 'romantic drama', 'young adult']",en,41.946523,2015-04-09,63013281,128.0,Two couples. Two love stories. One epic tale.,The Longest Ride,7.3,1064
228967,44000000,"['Action', 'Comedy']","['cia', ""coup d'etat"", 'north korea', 'assassination attempt', 'evil dictator']",en,74.168016,2014-12-25,12342632,112.0,The Film Hackers Tried To Get Banned,The Interview,6.1,2304
231576,5500000,"['Drama', 'Comedy']","['jew', 'independent film', 'homeschooling', 'family', 'struggling actor']",en,15.015271,2014-01-18,5483299,120.0,Life is an occasion. Rise to it.,Wish I Was Here,6.4,300
232672,40000000,['Comedy'],"['africa', 'blind date', 'relationship', 'family vacation', 'family']",en,44.120328,2014-05-21,123494610,117.0,"Single Dad, No Clue. Single Mum, Flying Solo.",Blended,6.6,1006
232679,15000000,['Drama'],"['american football', 'sport', 'high school sports']",en,7.297757,2014-08-22,30127963,115.0,"Its Not How Hard You Fall, Its How You Get Back Up",When the Game Stands Tall,6.3,130
234212,3000000,"['Thriller', 'Horror']","['detective', 'haunted house', 'investigation', 'anti-christ', 'possession', 'car crash', 'trance', 'video camera', 'demon', 'seance', 'infra red', 'missing']",en,12.564554,2015-02-12,3387000,83.0,Every House Has It's Secrets,Demonic,4.9,148
236751,12000000,['Drama'],"['based on novel', 'faith', 'based on true events']",en,11.150261,2014-04-16,101332962,99.0,Unlock the mystery,Heaven is for Real,6.0,229
238603,13000000,"['Family', 'Adventure', 'Science Fiction']","['alien', 'found footage']",en,17.371327,2014-06-14,45300000,89.0,No one will ever believe our story.,Earth to Echo,5.7,290
238615,26000000,"['Science Fiction', 'Mystery', 'Thriller']","['lie', 'immortality', 'terminal illness', 'laboratory', 'cancer', 'doctor', 'body-swap', 'death', 'rich', 'false memory', 'soul transference', 'rich man', 'mind transfer', 'host body', 'body snatching', 'eternal']",en,66.097437,2015-07-10,30523226,116.0,God Created Man. Man Created Immortality.,Self/less,6.3,1091
238636,9000000,"['Horror', 'Thriller']","['bus', 'assault rifle', 'sniper', 'machete', 'dystopia', 'psychopath', 'sequel', 'revenge', 'murder', 'survival', 'motorcycle', 'violence', 'one day', 'masked man', 'apartment', 'death', 'survival horror', 'gatling gun']",en,82.975841,2014-07-17,108782847,104.0,"Welcome to America, where one night a year, all crime Is legal.",The Purge: Anarchy,6.6,1954
239563,13000000,['Comedy'],"['babysitter', 'friendship', 'neighbor', 'divorce', 'child of divorce']",en,43.791745,2014-10-09,54837234,102.0,Love Thy Neighbor,St. Vincent,7.1,763
239571,26000000,"['Drama', 'Romance']",['high school sweetheart'],en,33.93914,2014-10-16,35926213,117.0,You never forget your first love.,The Best of Me,7.2,765
239573,35000000,['Comedy'],"['europe', 'business trip']",en,16.832312,2015-03-05,14431253,91.0,Best business trip ever.,Unfinished Business,5.0,320
239678,19800000,"['Drama', 'Comedy']","['based on novel', 'funeral', 'dysfunctional family', 'death of father', 'man child', 'family', 'mourning', 'grieving']",en,20.311684,2014-09-10,41296320,103.0,Welcome Home. Get Uncomfortable.,This Is Where I Leave You,6.5,505
240832,40000000,"['Action', 'Science Fiction']","['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'tough girl', 'imax', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']",en,115.241998,2014-07-14,126546825,89.0,The average person uses 10% of their brain capacity. Imagine what she could do with 100%.,Lucy,6.3,5878
241239,20000000,"['Crime', 'Drama', 'Thriller']","['corruption', 'capitalism', 'winter', 'american dream', 'immigrant', 'business ethics', 'truck', 'oil', 'lawyer', 'new york city', 'loan shark', 'coat', 'tunnel', '1980s', 'husband wife relationship', 'truck hijacking', 'bank loan']",en,37.629309,2014-12-30,12007070,125.0,The result is never in question. Just the path you take to get there.,A Most Violent Year,6.5,546
241251,4000000,['Thriller'],"['male nudity', 'female nudity', 'sex', 'adultery', 'infidelity', 'obsession', 'blackmail', 'villain', 'hidden camera', 'blind date', 'death of a friend', 'insanity', 'high school', 'stalker', 'sociopath', 'unrequited love', 'neighbor', 'unfaithfulness', 'los angeles', 'principal', 'car accident', 'violence', 'sex scene', 'extramarital affair', 'tied up', 'car explosion', 'high school teacher', 'fatal attraction', 'mother son relationship', 'older woman younger man relationship', 'critically bashed', 'loss of friend', 'woman in jeopardy', 'crying woman', 'damsel in distress', 'erotic thriller', 'muscular']",en,24.161735,2015-01-23,52425855,91.0,A Moment She Couldn't Resist. An Obsession He Can't Control.,The Boy Next Door,4.1,1022
241254,18000000,"['Thriller', 'Action']","['mobster', 'justice', 'retired', 'missing', 'missing daughter']",en,21.638673,2014-08-22,266586800,93.0,Mercy is for the Weak,The Prince,4.6,218
241259,170000000,['Fantasy'],"['based on novel', 'clock', 'queen', 'sequel', 'alice in wonderland', 'dark fantasy', 'mad hatter', '3d']",en,56.268916,2016-05-25,299370084,113.0,It's time for a little madness.,Alice Through the Looking Glass,6.5,1725
241554,50000000,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['hitman', 'revenge', 'murder', 'on the run', 'mobster']",en,74.64653,2015-03-11,71561644,114.0,No sin goes unpunished,Run All Night,6.3,1148
241771,7000000,"['Romance', 'Drama']","['talent', 'success', 'musician', 'woman director']",en,8.079046,2014-09-10,14618727,116.0,"Open your heart, find your voice.",Beyond the Lights,7.0,139
242095,4000000,"['Thriller', 'Science Fiction']","['hacker', 'supernatural powers', 'road trip', 'independent film', 'superpower', 'boyfriend girlfriend relationship', 'secret laboratory']",en,27.662696,2014-03-15,600896,95.0,R U Agitated?,The Signal,5.8,631
242512,5000000,['Horror'],"['death of a friend', 'swimming pool', 'ouija', 'ouija board', 'teenager', 'based on board game', 'ghost', 'spiritualism', 'supernatural horror']",en,56.30466,2014-10-24,103590271,89.0,Keep telling yourself it's just a game,Ouija,4.9,983
242582,8500000,"['Crime', 'Drama', 'Thriller']","['journalism', 'underground', 'tv station', 'sociopath', 'home invasion', 'car chase', 'tv news', 'employer employee relationship', 'ethics', 'stringer']",en,89.095538,2014-10-23,38697217,117.0,The city shines brightest at night,Nightcrawler,7.6,3395
243938,14000000,['Comedy'],"['time travel', 'sequel', 'hot tub', 'duringcreditsstinger']",en,16.618874,2015-02-20,12314651,93.0,The Laws of Space and Time are About to be Violated.,Hot Tub Time Machine 2,5.0,354
243940,3300000,"['Thriller', 'Horror']","['terror', 'experiment', 'afterlife', 'paranormal', 'violence', 'death', 'evil', 'researcher', 'possesion']",en,20.304235,2015-01-29,64110728,83.0,Evil will rise.,The Lazarus Effect,5.1,505
244786,3300000,['Drama'],"['jazz', 'obsession', 'conservatory', 'music teacher', 'new york city', 'violence', 'montage', 'drummer', 'public humiliation', 'jazz band', 'young adult', 'music school']",en,192.528841,2014-10-10,13092000,105.0,The road to greatness can take you to the edge.,Whiplash,8.3,4254
245703,18000000,"['Adventure', 'Drama', 'Science Fiction']","['father son relationship', 'helicopter', 'fbi', 'motel', 'chase', 'child kidnapping', 'religious sect', 'goggles']",en,32.717853,2016-02-18,6212282,112.0,He's not like us.,Midnight Special,6.2,694
245916,5000000,"['Thriller', 'Crime', 'Drama', 'Mystery']",['biography'],en,21.343093,2014-10-09,2450846,112.0,Can you keep a national secret?,Kill the Messenger,6.6,355
246403,2800000,"['Comedy', 'Horror']","['canada', 'obsession', 'walrus', 'deception', 'search', 'disfigurement', 'experimental surgery', 'abduction']",en,15.754614,2014-09-19,1826705,102.0,Let me tell you a story...,Tusk,5.1,366
246655,178000000,['Science Fiction'],"['mutant', 'supernatural powers', 'marvel comic', 'superhero', 'based on comic book', 'superhuman', 'apocalypse', 'superhero team', 'world domination', 'aftercreditsstinger', '1980s']",en,139.272042,2016-05-18,543934787,144.0,Only the strong will survive,X-Men: Apocalypse,6.4,4721
249164,11000000,['Drama'],"['coma', 'musician', 'teenage girl', 'car accident', 'teenager', 'out of body experience', 'teen drama', 'based on young adult novel']",en,31.162838,2014-08-21,78874843,106.0,Live for Love.,If I Stay,7.3,1368
250124,2000000,"['Drama', 'Romance']","['1970s', 'teenage girl', 'older man younger woman relationship', 'based on graphic novel', 'teenage sexuality', 'woman director']",en,18.224326,2015-08-07,1477002,98.0,Some things are best kept secret.,The Diary of a Teenage Girl,6.8,279
250546,6500000,['Horror'],"['prequel', 'evil doll', 'killer doll', 'spin off', 'doll', 'demonic possession', 'killer toys', 'toy comes to life']",en,60.225219,2014-10-02,255273813,99.0,"Before the Conjuring, there was Annabelle.",Annabelle,5.6,1517
252512,10000000,"['Comedy', 'Drama', 'Mystery']","['father-in-law', 'marriage', 'documentary filmmaking', 'hipster', 'middle age', 'documentary filmmaker', 'generation-x', 'generation-z', 'psychedelic drug']",en,19.263477,2015-04-03,7587485,97.0,Life Never Gets Old.,While We're Young,5.8,383
252680,5000000,['Comedy'],"['wife husband relationship', 'stress', 'children', 'mother daughter relationship', 'parenthood', 'parenting', 'parent child relationship', 'duringcreditsstinger']",en,10.274542,2014-03-25,10429707,98.0,What could go wrong?,Moms' Night Out,5.5,121
253331,9000000,['Drama'],"['grieving widower', 'widower']",en,12.172131,2014-09-06,21571189,121.0,There's more to family than what you see.,Black or White,6.5,115
253412,55000000,"['Adventure', 'Drama']","['mountains', 'snow storm', 'hiking', 'climbing', 'snow', 'death', 'blizzard', 'mountain climbing', 'based on true events', 'mount everest', '3d']",en,60.246978,2015-09-10,203427584,121.0,The Storm Awaits.,Everest,6.7,1772
254128,110000000,"['Action', 'Drama', 'Thriller']","['california', 'earthquake', 'catastrophe', 'disaster film', '3d', 'san andreas', 'san andreas california', 'rescue operation']",en,100.412364,2015-05-27,470490832,114.0,"A rescue pilot survived an earthquake, this is what happens next",San Andreas,6.0,2968
254470,29000000,"['Comedy', 'Music']","['music', 'sequel', 'singer', 'male female relationship', 'audition', 'group of friends', 'duringcreditsstinger', 'singing competition', 'female musician', 'singing contest', 'woman director', 'acapella']",en,71.496894,2015-05-07,287506194,115.0,We're back pitches,Pitch Perfect 2,6.8,1940
254473,28000000,"['Action', 'Crime', 'Drama']","['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercover cop', 'gangster', 'remake of french film']",en,25.520976,2014-04-22,68896829,90.0,Undercover and never Outgunned,Brick Mansions,5.7,615
254904,15000000,"['Crime', 'Action', 'Thriller']","['cia', 'retired', 'agent']",en,45.317278,2014-08-27,32556119,108.0,A spy is never out of the game.,The November Man,6.0,639
255343,17000000,"['Thriller', 'Romance']","['surfer', 'murder', 'murderer', 'columbia', 'telephone conversation']",en,25.112567,2014-10-11,3758328,120.0,Welcome to the family,Escobar: Paradise Lost,6.1,271
256274,5000000,"['Horror', 'Thriller']","['paris', 'treasure', 'catacombs', 'scientist', 'singing in a car', 'archaeologist', 'loss of friend', 'subjective camera', 'found footage', 'thick accent', 'female archeologist', 'burning car', ""philosopher's stone"", 'french accent', 'rapping in a car']",en,26.510558,2014-08-14,40100000,93.0,The only way out is down.,"As Above, So Below",6.1,766
256591,50100000,"['Romance', 'Comedy', 'Crime', 'Drama']","['seduction', 'con man', 'femme fatale', 'deception', 'rivalry', 'con artist']",en,59.634029,2015-02-25,153962963,105.0,Never Drop The Con.,Focus,6.7,2542
256917,22500000,"['War', 'Drama']","['istanbul', 'australia', 'post world war i', 'farmer', 'missing in action', 'missing son', 'gallipoli campaign', 'inspired by true events']",en,22.096286,2014-12-25,15520023,112.0,To honour a promise. To find his sons. To make his peace.,The Water Diviner,6.8,431
256924,10000000,"['Comedy', 'Drama', 'Music']","['rock star', 'middle age']",en,16.318608,2015-03-19,10835752,107.0,A letter from John Lennon changed his life,Danny Collins,6.6,183
256961,38000000,"['Action', 'Comedy', 'Family']","['shopping mall', 'las vegas', 'security guard']",en,41.258487,2015-04-16,107597242,94.0,Vegas has a new high roller.,Paul Blart: Mall Cop 2,5.0,567
256962,20000000,"['Comedy', 'Drama', 'War']","['japanese', 'world war ii', 'spirituality']",en,12.232048,2015-04-23,6420319,106.0,Believe the impossible.,Little Boy,7.0,185
257088,105000000,"['Action', 'Crime', 'Thriller']","['undercover', 'undercover agent', 'extreme sports', 'fbi agent', '3d']",en,33.507289,2015-12-03,133718711,114.0,The only law that matters is gravity,Point Break,5.5,783
257091,40000000,['Comedy'],"['prison', 'training', 'framed', 'embezzlement']",en,36.301202,2015-03-26,111811453,100.0,An education in incarceration.,Get Hard,5.9,944
257211,35000000,['Comedy'],"['intern', 'woman director']",en,53.114573,2015-09-24,194564672,121.0,Experience never gets old,The Intern,7.1,1881
257344,88000000,"['Action', 'Comedy', 'Science Fiction']","['video game', 'nerd', 'alien attack', '3d', 'pixels']",en,140.849495,2015-07-16,243637091,105.0,Game On.,Pixels,5.6,2513
257445,58000000,"['Adventure', 'Horror', 'Comedy']","['based on novel', 'magic', 'fantasy', 'werewolf', 'family', 'ventriloquist dummy', 'book comes to life', '3d']",en,45.351617,2015-08-05,158162788,103.0,The stories are alive.,Goosebumps,6.2,995
258489,180000000,"['Action', 'Adventure']","['africa', 'feral child', 'tarzan', 'jungle', 'animal attack']",en,42.741719,2016-06-29,356743061,109.0,Human. Nature.,The Legend of Tarzan,5.5,2430
259693,40000000,['Horror'],"['london england', 'england', '1970s', 'spirit', 'single mother', 'demon', 'paranormal investigation', 'demonic possession', 'valak', 'annabelle']",en,68.794673,2016-05-13,320170008,134.0,The next true story from the case files of Ed and Lorraine Warren,The Conjuring 2,7.0,1949
259694,38000000,"['Comedy', 'Romance']","['new york', 'based on novel', 'one-night stand', 'single']",en,46.078371,2016-01-21,112343513,110.0,Welcome to the party,How to Be Single,5.9,1201
260346,48000000,"['Thriller', 'Action']","['revenge', 'murder', 'on the run', 'fugitive', 'framed', 'father daughter relationship', 'framed for murder']",en,88.844777,2014-12-16,325771424,109.0,It Ends Here,Taken 3,6.1,2200
261023,53000000,"['Crime', 'Drama']","['boston', 'based on true story', 'organized crime']",en,46.049902,2015-09-04,98837872,122.0,Keep your enemies close.,Black Mass,6.3,1242
262500,110000000,"['Adventure', 'Science Fiction', 'Thriller']","['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', '3d', 'divergent']",en,103.718387,2015-03-18,295238201,119.0,One Choice Can Destroy You,Insurgent,6.2,3829
262504,110000000,"['Adventure', 'Science Fiction']","['based on novel', 'revolution', 'dystopia', 'sequel', 'dystopic future', 'young adult', 'based on young adult novel']",en,86.105615,2016-03-09,179246868,121.0,Break the boundaries of your world,Allegiant,5.9,1998
